Location,Transmission,Mileage,Engine,Power,Seats,Price,Brand_Name,Car_Age
8.305,Automatic,16.2,2993,258,5,25.82,0.044359528,10
6.71,Manual,22.74,796,47.3,5,3.74,0.201196212,5
6.85,Automatic,16.8,1984,150,5,22,0.003488952,6
5.9,Manual,18.9,998,67.1,5,1.45,0.201196212,14
3.75,Manual,17.7,1497,78,5,2,0.101013457,13
6.71,Manual,15.1,1196,73,5,4.7,0.201196212,4
3.75,Manual,13.7,1399,98.79,8,3.75,0.020103007,7
8.305,Manual,15.96,2523,62.1,7,7.7,0.045190231,5
8.305,Manual,17,1086,74,5,3.35,0.183917594,9
5.8,Manual,21.1,814,55.2,5,2.6,0.183917594,7
8.305,Automatic,13,1591,121.3,5,13.77,0.183917594,4
5.75,Manual,16.09,1598,103.5,5,7.1,0.052334275,4
4.25,Automatic,12.9,1799,130,5,2.65,0.101013457,13
5.8,Manual,22.3,1248,74,5,2.5,0.030902143,7
6.71,Manual,16,2179,140,7,7.53,0.045190231,8
8.305,Manual,18.6,1197,81.83,5,7.98,0.183917594,4
6.85,Automatic,14.16,1968,174.3,5,39,0.039209171,7
4.5,Manual,18.5,1197,85.8,5,2.25,0.201196212,10
4.5,Manual,13.17,1999,114,5,3.85,0.004485795,11
5.8,Manual,12.8,2494,102,7,13.5,0.068283768,6
5.8,Manual,27.62,793,47,5,3.5,0.201196212,5
5.5,Manual,25.1,1248,88.5,5,8.92,0.201196212,3
8.305,Automatic,15.17,1968,181,5,20.37,0.039209171,5
6.85,Automatic,21.76,1995,190,5,36.5,0.044359528,5
8.305,Automatic,11.33,4134,335.2,7,48.91,0.039209171,5
4.25,Manual,18.6,1197,81.83,5,7.2,0.183917594,5
5.8,Manual,19.01,1461,108.45,5,5.99,0.02409038,9
4.25,Manual,24.4,1120,71,5,5.25,0.183917594,5
5.5,Manual,22.7,1498,89.84,5,6.5,0.049842166,7
5.8,Manual,16.47,1198,73.9,5,4.4,0.052334275,8
3.75,Manual,24,1120,70,5,4.6,0.183917594,4
5.9,Manual,21.12,1248,88.8,5,2.95,0.030902143,8
3.75,Manual,17,1497,118,5,3.26,0.101013457,10
6.85,Manual,17.92,1086,62.1,5,2.22,0.183917594,13
5.8,Manual,12.99,2494,100,7,10.5,0.068283768,9
8.305,Manual,28.09,1248,88.5,5,8.26,0.201196212,4
5.5,Manual,12.55,2982,169,7,14.45,0.068283768,8
4.5,Manual,15.3,1596,74,5,2.5,0.049842166,12
6.71,Automatic,12.6,1950,191.34,5,51.43,0.052832696,3
4.5,Manual,15.8,2148,170,5,23,0.052832696,7
3.75,Manual,17.72,1968,108.49,5,5.5,0.028742316,9
5.5,Manual,18.9,1197,82,5,4.5,0.183917594,6
5.8,Manual,18.16,1196,86.8,5,6.8,0.049842166,3
5.75,Manual,16.8,1395,138.02,5,8.75,0.028742316,8
5.75,Manual,19.87,1461,83.8,5,7,0.02409038,6
5.5,Automatic,15.68,1999,177,5,33.5,0.009968433,6
4.5,Manual,20,1399,68,5,2.25,0.049842166,10
5.8,Automatic,12.8,2953,156,7,4.24,0.049842166,13
8.305,Manual,12.55,2982,168.5,7,28.42,0.068283768,4
3.75,Manual,22.07,1199,73.9,5,2.75,0.052334275,9
4.25,Manual,23.2,1248,73.94,5,3,0.201196212,10
4.25,Manual,23.08,1461,63.1,5,3.55,0.01511879,8
3.75,Manual,22.32,1582,126.32,5,4.8,0.183917594,8
3.75,Automatic,10.8,2497,150,5,13.5,0.044359528,10
4.25,Automatic,11,2987,258,7,56,0.052832696,4
5.8,Automatic,12,2354,187.4,5,3.99,0.101013457,17
6.85,Automatic,17.01,1582,126.2,5,15.5,0.183917594,5
4.25,Manual,19.81,1086,68.05,5,2.32,0.183917594,11
6.71,Automatic,20,2143,136,5,18.58,0.052832696,5
4.25,Manual,16.02,1373,93.7,7,5.5,0.201196212,7
4.5,Manual,18.7,1896,66,5,3.2,0.028742316,15
4.25,Manual,18,1198,86.7,5,4,0.101013457,6
4.5,Manual,17.3,993,60,5,1.6,0.201196212,17
6.71,Manual,15.5,1586,103.3,5,4.15,0.201196212,8
5.75,Automatic,16.5,1198,86.8,5,4.25,0.101013457,7
5.9,Manual,18.9,998,67.1,5,2.6,0.201196212,10
5.75,Automatic,12.1,2362,164.7,5,3.43,0.068283768,13
6.71,Manual,18.6,1199,79.4,5,2.55,0.020103007,9
5.5,Automatic,12.55,2982,168.5,7,32,0.068283768,4
5.75,Manual,22.7,1498,89.84,5,6.25,0.049842166,7
5.8,Manual,17.8,1248,75,5,3.6,0.201196212,11
4.25,Automatic,13.5,2987,282,5,18.5,0.052832696,11
5.75,Manual,17.3,1497,117.3,7,4.25,0.101013457,6
5.75,Manual,18.9,1197,82,5,4.8,0.183917594,4
6.85,Automatic,16,2179,140,7,13,0.045190231,6
4.25,Manual,14.83,1598,105,5,2.25,0.028742316,9
5.8,Manual,17.92,1086,62.1,5,2.3,0.183917594,12
6.71,Manual,15.29,1591,121.3,5,13.56,0.183917594,2
5.5,Manual,15.4,1997,120,7,12.25,0.045190231,4
4.25,Manual,20.5,1598,103.5,5,3.76,0.028742316,8
8.305,Manual,19.01,1461,108.45,5,8.58,0.02409038,6
5.8,Automatic,11.7,2993,245,5,27.5,0.044359528,10
8.305,Manual,17.6,1496,88.73,5,4.95,0.068283768,8
5.9,Manual,22.5,998,67.04,5,3.3,0.201196212,9
4.5,Manual,15.8,1591,121.3,5,8,0.183917594,5
4.25,Manual,23.1,998,67.04,5,2.79,0.201196212,7
8.305,Automatic,12.7,2179,187.7,5,45.64,0.009968433,4
4.25,Manual,18.6,1199,76.8,5,2.55,0.020103007,7
5.9,Manual,25.4,624,37.5,4,1,0.030902143,7
8.305,Automatic,17.68,1968,174.33,5,37.56,0.039209171,4
6.71,Automatic,11,2987,198.5,5,9.29,0.052832696,12
6.71,Manual,22,1197,81.8,5,6.37,0.201196212,2
8.305,Manual,14.6,1368,112,5,2.98,0.004651936,8
6.71,Manual,20.4,1197,81.8,5,5.75,0.201196212,4
5.8,Manual,11.5,2982,171,7,13,0.068283768,11
5.75,Manual,16.02,1373,93.7,7,6.8,0.201196212,7
8.305,Automatic,12.05,1995,154,5,10.49,0.044359528,11
4.25,Manual,16.02,1373,93.7,7,5.6,0.201196212,7
5.75,Automatic,16.8,1497,118,5,2.85,0.101013457,11
8.305,Manual,14.66,2199,194.3,7,8.36,0.183917594,8
4.25,Manual,17,1405,70,5,1,0.030902143,16
3.75,Automatic,10.93,2497,204,5,10.75,0.052832696,11
5.8,Manual,19.3,1248,73.9,5,3.85,0.201196212,10
5.8,Manual,17.8,1399,67,5,3,0.049842166,9
8.305,Automatic,18,1497,117.3,5,9.6,0.101013457,6
5.5,Manual,13,2982,168.5,7,13.25,0.068283768,9
5.75,Manual,18,1198,86.7,5,5.75,0.101013457,5
5.5,Manual,22.54,1396,88.73,5,6.75,0.183917594,7
6.85,Manual,18.2,1248,73.8,7,4.85,0.020103007,8
6.71,Automatic,17,1950,181.43,5,38.99,0.052832696,2
5.75,Automatic,12.6,1586,103.2,5,2.85,0.201196212,12
5.75,Manual,12.99,2494,100,7,9.51,0.068283768,9
5.9,Automatic,18.48,1995,177,5,18.5,0.044359528,9
5.5,Manual,19.01,1461,108.45,5,6.75,0.02409038,6
8.305,Automatic,20.68,1995,190,5,29.4,0.044359528,4
6.71,Manual,17.7,1497,78,5,3.29,0.101013457,12
5.5,Manual,28.09,1248,88.5,5,9.5,0.201196212,5
4.25,Manual,17.5,1298,85.8,5,2.2,0.201196212,11
4.25,Manual,15.1,2179,140,7,6.5,0.045190231,9
5.9,Manual,13.5,1799,130,5,4.9,0.101013457,14
4.25,Manual,25.47,1248,88.5,7,6.75,0.201196212,8
4.5,Manual,23.59,1364,67.04,5,3.8,0.068283768,8
5.5,Automatic,9.9,1984,207.8,2,29.5,0.039209171,8
5.8,Manual,21.13,1498,108.4,5,10.5,0.028742316,4
5.8,Manual,20.14,1498,88.8,5,6.2,0.052334275,6
4.25,Automatic,17,1896,105,5,5,0.028742316,12
4.5,Manual,19.2,1461,65,5,2.3,0.045190231,14
5.9,Automatic,11.36,2755,171.5,7,17,0.068283768,5
6.85,Automatic,18.88,1995,184,5,25.5,0.044359528,7
4.25,Manual,27.3,1498,98.6,5,5.65,0.101013457,6
6.71,Manual,25.8,1498,98.6,5,5.6,0.101013457,6
6.71,Automatic,16.36,2179,187.7,5,29.98,0.006645622,6
8.305,Manual,26.59,1248,74,5,7.39,0.201196212,5
4.25,Manual,17.1,1956,170,5,19,0.002492108,3
4.25,Manual,12.5,1794,132,5,5,0.068283768,11
3.75,Manual,17,1497,118,5,3.35,0.101013457,10
4.5,Manual,18.6,1197,85.8,5,4.45,0.201196212,8
8.305,Automatic,22.32,1582,126.32,5,8.31,0.183917594,2
4.25,Manual,15.96,2523,62.1,7,6,0.045190231,9
4.5,Manual,22.9,1248,74,5,5.25,0.201196212,7
4.5,Manual,17,1086,74,5,1.4,0.183917594,15
5.8,Automatic,17.68,1968,174.33,5,12.3,0.039209171,9
4.5,Manual,13.8,1299,70,5,1.5,0.049842166,17
8.305,Manual,20.14,1498,88,5,8.12,0.052334275,3
8.305,Manual,13.6,2523,63,7,6.12,0.045190231,9
8.305,Manual,25.1,1498,98.6,5,10.88,0.101013457,4
3.75,Manual,18.2,1199,82.5,5,3.5,0.020103007,7
6.71,Manual,18.6,1197,81.83,5,6.15,0.183917594,5
4.5,Automatic,17.05,1995,184,5,33,0.044359528,5
5.75,Automatic,15.06,1995,177,5,13.5,0.044359528,9
5.75,Automatic,12.55,2982,168.5,7,17.11,0.068283768,6
6.71,Automatic,11.33,4134,335.2,7,29.77,0.039209171,7
3.75,Manual,20.77,1248,88.76,7,5.95,0.201196212,8
6.85,Manual,18.5,1197,80,5,5.75,0.183917594,6
6.85,Automatic,10.13,3498,364.9,5,19,0.052832696,15
5.9,Manual,20.45,1461,83.8,5,4.75,0.02409038,7
5.8,Manual,17.21,1493,100,7,3.3,0.045190231,8
5.5,Automatic,12.55,2982,168.5,7,16.5,0.068283768,8
5.75,Automatic,15.97,2993,258,7,44,0.044359528,7
5.8,Manual,19.3,1248,73.9,5,4.39,0.201196212,10
6.71,Manual,25.2,1248,74,5,6.2,0.201196212,3
6.71,Automatic,13.53,1984,177.01,5,24.22,0.039209171,5
5.75,Manual,10.5,2835,107.2,6,5.45,0.004485795,13
5.5,Automatic,16.36,2179,187.7,5,44,0.006645622,5
8.305,Automatic,11.36,2755,171.5,7,24.82,0.068283768,2
5.75,Automatic,19.3,1968,141,5,11.69,0.028742316,6
6.85,Automatic,14.28,1798,138.03,5,20,0.068283768,3
4.25,Manual,19.7,796,35,8,1.45,0.201196212,11
5.75,Automatic,17.9,2143,170,5,48.5,0.052832696,3
5.75,Automatic,21.5,1498,108.5,5,9.45,0.052334275,5
5.9,Manual,16,2179,140,7,12.5,0.045190231,6
5.8,Manual,20.45,1461,83.8,5,6.9,0.01511879,7
4.25,Manual,22.32,1582,126.32,5,5.8,0.183917594,9
8.305,Automatic,14.69,2993,258,5,44.56,0.044359528,5
6.85,Manual,15.4,2179,120,7,8.5,0.045190231,6
8.305,Manual,23.9,1582,126.2,5,10.7,0.183917594,4
4.25,Automatic,12.07,2967,241.4,7,12,0.039209171,12
8.305,Manual,14.7,1150,76,5,2.44,0.020103007,11
3.75,Manual,13.6,2523,63,7,1.95,0.045190231,21
5.75,Manual,19.1,1197,82,5,4.35,0.183917594,7
5.8,Manual,13.68,2393,147.8,8,17.5,0.068283768,4
5.8,Manual,21.1,814,55.2,5,2.9,0.183917594,6
5.5,Manual,22.07,1199,73.9,5,2.9,0.052334275,8
4.25,Manual,24.3,1248,88.5,5,8.9,0.201196212,5
5.75,Automatic,18.88,1995,184,5,16.75,0.044359528,8
8.305,Manual,21.1,814,55.2,5,3.95,0.183917594,5
5.75,Manual,17,1497,118,5,2.1,0.101013457,12
6.71,Manual,12.8,2354,177.6,5,4.29,0.101013457,10
5.8,Manual,14,2498,112,8,3.85,0.045190231,12
4.5,Automatic,13.2,1995,170,5,9,0.044359528,12
4.25,Manual,16.8,1497,116.3,5,4.5,0.101013457,8
6.71,Manual,16,2179,140,7,12.46,0.045190231,5
5.5,Manual,21.27,1396,88.76,5,4.65,0.183917594,7
5.8,Manual,13,2982,168.5,7,20.5,0.068283768,7
4.5,Manual,13.6,2523,63,8,2.9,0.045190231,15
4.5,Manual,15.9,1298,85,5,1.45,0.201196212,14
4.5,Manual,17,1086,74,5,0.65,0.183917594,19
5.75,Automatic,20.7,1496,113.98,5,29.5,0.004319654,5
5.8,Automatic,15.73,1968,174.33,5,25,0.039209171,6
5.5,Manual,17,1197,80,5,3.5,0.183917594,8
4.25,Manual,14.1,2179,154,7,11.25,0.030902143,4
6.71,Manual,21.9,1498,98.6,7,10.79,0.101013457,4
3.75,Manual,19.33,1968,138.03,5,5.9,0.052334275,8
4.25,Manual,19.1,1197,81.86,5,5.12,0.183917594,4
5.75,Manual,20.89,1197,81.8,5,5.7,0.201196212,4
8.305,Automatic,18.12,1995,190,5,35.84,0.044359528,5
5.8,Manual,13.8,1299,70,5,1.25,0.049842166,14
3.75,Manual,20.36,1197,78.9,5,2.65,0.183917594,8
8.305,Manual,22.32,1582,126.3,5,9.19,0.183917594,5
6.85,Automatic,16.07,1995,181,5,23.5,0.044359528,7
5.5,Automatic,12.3,1796,185,5,12.5,0.052832696,10
3.75,Manual,18.6,1199,79.4,5,1.5,0.020103007,11
4.25,Manual,17,1086,74,5,0.8,0.183917594,17
4.25,Manual,13.5,1405,74,5,0.75,0.030902143,12
5.5,Manual,15.1,2179,140,7,8.1,0.045190231,9
4.25,Manual,28.09,1248,88.5,5,9.75,0.201196212,4
8.305,Automatic,19.71,2143,201.15,5,37.93,0.052832696,4
4.5,Automatic,16.4,1497,78,5,1.96,0.101013457,16
4.25,Automatic,11.5,2982,169,7,20.5,0.068283768,6
6.85,Manual,24.07,998,67.1,5,2.75,0.201196212,10
5.75,Automatic,9.43,1999,237.4,5,75,0.006645622,4
4.5,Manual,21.9,1396,90,5,2.8,0.183917594,12
5.75,Automatic,16,1497,117.3,7,9.25,0.101013457,4
4.5,Manual,13.4,1794,125,5,3,0.068283768,14
8.305,Automatic,17.68,1968,174.33,5,23.89,0.039209171,7
5.75,Manual,12.99,2494,100.6,7,12.75,0.068283768,7
4.25,Manual,24,1120,70,5,4.15,0.183917594,7
5.75,Automatic,14.8,1598,105,5,4.65,0.052334275,8
5.5,Manual,12.8,2494,102,7,8.9,0.068283768,9
4.25,Manual,16.8,1493,110,5,1.5,0.183917594,13
4.25,Manual,23.2,1248,73.94,5,3.27,0.201196212,6
4.25,Automatic,12.07,2967,241.4,7,18,0.039209171,13
4.25,Manual,18.6,1197,81.83,5,6.3,0.183917594,5
8.305,Manual,24.3,1248,88.5,5,11.31,0.201196212,4
4.25,Manual,17.4,1497,117.3,5,6.16,0.101013457,7
4.25,Manual,20.73,1373,91.1,5,6,0.201196212,7
6.71,Automatic,17.5,1498,99.6,5,5.43,0.01511879,8
5.8,Manual,22.07,1199,73.9,5,4.65,0.052334275,9
5.8,Manual,20.77,1248,88.8,7,7.5,0.201196212,6
4.25,Manual,26.59,1248,74,5,6.25,0.201196212,6
6.85,Automatic,14.84,2143,170,5,9.25,0.052832696,14
5.75,Manual,19.4,1198,86.8,5,3.15,0.101013457,8
5.8,Manual,16,1086,66.7,5,2.3,0.183917594,13
4.25,Manual,22.32,1582,126.32,5,5.25,0.183917594,9
6.71,Manual,28.09,1248,88.5,5,7.4,0.201196212,4
4.25,Manual,13.8,1299,70,5,1.55,0.049842166,15
4.25,Manual,16.2,1199,74,5,6,0.052334275,4
4.5,Manual,18.7,1199,88.7,5,5.9,0.101013457,5
6.85,Manual,25.8,1498,98.6,5,4.7,0.101013457,8
5.8,Manual,22.54,1396,88.73,5,6.5,0.183917594,6
5.8,Manual,21.1,1248,73.9,5,3.55,0.201196212,9
4.5,Manual,16.8,1497,116.3,5,7.1,0.101013457,7
5.8,Manual,13.14,1798,160,5,6,0.028742316,11
4.25,Manual,24.3,1248,88.5,5,7.99,0.201196212,4
6.85,Manual,17,1197,80,5,4.1,0.183917594,12
5.8,Automatic,24.07,998,67.1,5,3.95,0.201196212,4
6.71,Manual,21.1,814,55.2,5,4.38,0.183917594,5
5.75,Manual,20.36,1197,78.9,5,2.75,0.183917594,10
8.305,Automatic,18.1,3498,306,2,55.54,0.052832696,5
5.8,Automatic,18.53,1968,187.74,5,29,0.039209171,7
6.85,Manual,22.77,1498,98.59,5,6.6,0.049842166,8
3.75,Automatic,14.3,1968,140,5,6.99,0.052334275,9
6.85,Manual,13.68,2393,147.8,7,18.75,0.068283768,4
4.25,Manual,20,1399,68,5,1.28,0.049842166,11
4.25,Manual,14.49,1399,92.7,5,1.2,0.020103007,15
8.305,Manual,18.5,1197,85.8,5,4.31,0.201196212,8
4.5,Automatic,12.39,2179,147.51,5,16.5,0.009968433,10
8.305,Manual,18.9,1197,82,5,5.64,0.183917594,4
8.305,Automatic,10.91,3198,197.2,7,31.12,0.049842166,4
6.71,Automatic,12.8,1968,167.6,5,25.46,0.039209171,8
6.71,Manual,17.01,1591,121.3,5,7.88,0.183917594,4
4.5,Automatic,13,2143,204,5,36,0.052832696,4
4.25,Automatic,17,2987,165,5,30,0.052832696,7
4.25,Manual,17.5,1298,85.8,5,2.85,0.201196212,13
5.5,Manual,13,1343,90,5,3.5,0.101013457,10
4.25,Manual,20.46,1461,83.8,5,7.5,0.02409038,7
5.8,Automatic,14.84,2143,170,5,19,0.052832696,9
5.8,Automatic,15.97,2993,258,5,54,0.044359528,6
6.71,Manual,19.1,1197,82,5,4.7,0.183917594,6
5.8,Automatic,22,1197,81.8,5,8.5,0.201196212,4
3.75,Automatic,16.07,1995,181,4,17,0.044359528,8
6.71,Manual,22.74,796,47.3,5,3.51,0.201196212,4
6.85,Automatic,17.11,1968,174.33,5,19.5,0.039209171,8
4.25,Automatic,13.6,1598,181,4,17,0.004319654,9
8.305,Automatic,12.07,2967,241.4,7,43.35,0.039209171,6
6.85,Manual,25.44,936,57.6,5,2.65,0.020103007,9
6.71,Manual,20.51,998,67.04,5,3.52,0.201196212,6
3.75,Manual,19.01,1461,108.5,5,6.25,0.01511879,5
5.9,Automatic,18.88,1995,184,5,24.75,0.044359528,6
5.75,Manual,20.85,1197,83.14,5,5.25,0.201196212,6
4.25,Manual,17.72,1968,108.5,5,11,0.028742316,5
6.71,Automatic,15.63,1499,110.4,5,9.1,0.049842166,3
4.5,Manual,18.5,1197,80,5,3.25,0.183917594,11
4.25,Manual,15,1248,88.5,5,8.5,0.201196212,4
4.25,Manual,16.2,1599,103.2,5,3.1,0.183917594,11
6.71,Automatic,18.88,1995,184,5,19.86,0.044359528,6
3.75,Manual,24,1186,73.97,5,4.9,0.183917594,4
5.5,Manual,17.4,1497,117.3,5,5.7,0.101013457,7
4.5,Manual,16.1,1197,74,5,1.75,0.201196212,15
3.75,Manual,25.2,1248,74,5,2.9,0.201196212,9
8.305,Manual,27.39,1248,74,5,7.83,0.201196212,3
6.71,Manual,14,2179,138.1,7,8.15,0.030902143,6
6.85,Manual,13.2,1495,94,5,2,0.183917594,13
5.8,Manual,25.2,1248,74,5,6.25,0.201196212,5
6.85,Manual,17.8,1248,74,5,3.4,0.201196212,14
8.305,Automatic,21.9,624,37.48,4,3.19,0.030902143,5
5.9,Manual,25.47,1248,88.5,7,7.75,0.201196212,4
5.5,Automatic,23.1,998,67.04,5,3.2,0.201196212,7
5.5,Manual,25.2,1248,74,5,4.9,0.201196212,6
6.71,Manual,15.04,1598,103.6,5,3.8,0.052334275,9
4.5,Automatic,15.5,1896,105,5,4,0.052334275,12
5.8,Automatic,20.7,1496,113.98,5,23.5,0.004319654,7
4.5,Manual,17.2,1396,53.5,5,1.15,0.030902143,13
5.8,Manual,17,1086,74,5,2.2,0.183917594,14
5.75,Automatic,17,1197,74,5,26.5,0.009968433,13
6.85,Automatic,18,1497,117.3,5,10.65,0.101013457,6
8.305,Automatic,16.36,2179,187.7,5,35.68,0.006645622,5
6.71,Automatic,15,2143,204,5,31.94,0.052832696,4
4.5,Manual,18.3,1991,147.9,5,4.2,0.020103007,10
5.9,Manual,15.1,2179,140,7,9.9,0.045190231,6
6.71,Automatic,11.74,1796,186,5,15.46,0.052832696,7
6.71,Manual,18.2,1199,88.7,5,8.46,0.101013457,3
3.75,Manual,16.78,1496,88.73,5,3.25,0.068283768,8
5.8,Manual,19.7,796,46.3,5,2.6,0.201196212,9
8.305,Manual,20.4,1197,81.8,5,5.2,0.201196212,5
4.25,Manual,19,998,66.1,5,1.8,0.201196212,12
4.5,Manual,25.4,624,37.48,4,1.6,0.030902143,10
3.75,Manual,25.5,1498,99,5,2.5,0.049842166,6
4.25,Manual,16,1368,90,5,2.5,0.004651936,10
8.305,Manual,18.16,1196,86.8,5,6.7,0.049842166,4
5.8,Manual,15.4,1590,94,5,1.2,0.201196212,16
8.305,Automatic,18.88,1995,184,5,35.55,0.044359528,5
4.25,Manual,17.9,1998,163.7,5,7.75,0.020103007,4
4.5,Manual,12.7,2609,116.6,8,1.94,0.045190231,16
5.8,Manual,25,1396,69,5,2.2,0.030902143,5
5.9,Automatic,18.1,1991,147.9,4,3.8,0.020103007,10
4.5,Manual,12.8,2494,102,8,15.65,0.068283768,5
8.305,Automatic,19.27,2143,167.62,5,39.47,0.052832696,3
3.75,Manual,18.5,1197,85.8,5,1.5,0.201196212,10
5.9,Manual,12.8,2494,102,8,8.85,0.068283768,8
6.85,Manual,12.55,2982,168.5,7,17.9,0.068283768,8
8.305,Automatic,16.95,1197,78.9,5,5.08,0.183917594,7
6.85,Manual,22.32,1582,126.32,5,6.25,0.183917594,9
6.85,Automatic,15.73,1968,174.33,5,22.75,0.039209171,6
3.75,Manual,18.6,1199,79.4,5,1.46,0.020103007,11
4.25,Manual,17.8,1399,68,5,2.05,0.049842166,14
8.305,Manual,20,1399,68,5,4.08,0.049842166,7
5.8,Automatic,23.1,998,67.04,5,4.55,0.201196212,7
5.75,Automatic,20,2143,107.3,5,14,0.052832696,8
5.9,Manual,15.8,1591,121.3,5,10.9,0.183917594,5
6.85,Manual,18.9,998,67.1,5,2.45,0.201196212,11
5.5,Automatic,10,2148,170,5,15.8,0.052832696,8
5.75,Manual,18.88,1499,110.4,5,8.25,0.049842166,4
5.5,Automatic,13.73,1995,148,5,8.5,0.02409038,8
8.305,Manual,16,2179,140,7,15.54,0.045190231,5
5.8,Manual,16.8,796,34.2,8,2.35,0.201196212,8
8.305,Manual,22.5,998,67.04,5,4.32,0.201196212,6
4.25,Manual,13.1,2499,141,7,3.9,0.049842166,13
5.8,Manual,22.32,1582,126.32,5,5.2,0.183917594,10
5.75,Manual,18.6,1197,81.83,5,5.85,0.183917594,3
6.85,Manual,16.02,1373,93.7,7,6.25,0.201196212,8
8.305,Automatic,14,2179,155,7,17.63,0.045190231,2
5.75,Manual,23.65,1248,88.5,5,9.75,0.201196212,4
6.85,Automatic,18.1,3498,306,2,55,0.052832696,6
5.8,Manual,22.07,1199,73.9,5,4.1,0.052334275,10
5.8,Manual,12.55,2982,168.5,7,11.99,0.068283768,10
6.71,Manual,16,2179,140,7,13.54,0.045190231,4
5.75,Automatic,17.9,2143,201.15,5,56,0.052832696,5
4.5,Manual,18.7,1199,88.7,5,6.5,0.101013457,5
4.25,Manual,23.4,1248,74,5,4.75,0.201196212,8
5.8,Manual,17.01,1591,121.3,5,5.6,0.183917594,7
8.305,Automatic,10.91,3198,197,7,29.2,0.049842166,4
3.75,Manual,18.6,1197,81.83,5,6.35,0.183917594,3
5.75,Manual,16.8,1497,116.3,5,4.95,0.101013457,8
5.8,Manual,27.4,1498,98.6,5,8.5,0.101013457,3
3.75,Manual,17.1,1591,121.3,5,4.5,0.183917594,8
4.5,Manual,24.2,1498,98.6,7,5.5,0.101013457,6
6.71,Manual,20.77,1248,88.8,7,6.56,0.201196212,8
4.25,Manual,24.07,998,67.1,5,2.3,0.201196212,7
4.25,Manual,13.1,2446,75,10,3.5,0.068283768,17
6.71,Manual,20.36,1197,78.9,5,4.55,0.183917594,5
6.85,Automatic,17,1896,105,5,7.75,0.028742316,12
5.75,Manual,18.6,1197,81.83,5,5.25,0.183917594,6
8.305,Automatic,11.5,2993,235,5,23.29,0.044359528,8
5.75,Automatic,22.69,1995,190,5,23.99,0.044359528,5
4.25,Manual,14.49,1399,92.7,5,1.79,0.020103007,11
5.75,Automatic,14.21,2143,203,5,13.9,0.052832696,10
3.75,Automatic,17.68,1968,174.33,5,18.95,0.039209171,8
3.75,Manual,20.51,998,67.04,5,2.49,0.201196212,7
4.25,Manual,25.17,799,53.3,5,3.15,0.02409038,5
5.75,Manual,21.66,1498,108.62,5,6.45,0.052334275,4
5.9,Manual,22.07,1199,73.9,5,4.25,0.052334275,8
5.8,Manual,22.74,796,47.3,5,2.75,0.201196212,7
6.71,Manual,18.6,1197,81.83,5,7.14,0.183917594,4
5.75,Manual,18.3,1197,74,5,2.44,0.068283768,9
4.25,Manual,17,1197,80,5,3.5,0.183917594,9
4.5,Manual,22.54,1396,88.73,5,7.3,0.183917594,4
3.75,Manual,20.51,998,67.04,5,2.75,0.201196212,7
6.85,Manual,22.54,1396,88.73,5,8.2,0.183917594,4
5.75,Automatic,17.21,1197,103.6,5,6.51,0.052334275,6
4.25,Manual,20,1399,68.05,5,4.25,0.049842166,6
8.305,Manual,18.6,1197,85.8,5,6.21,0.201196212,7
6.71,Manual,24,1120,70,5,4.58,0.183917594,5
4.5,Manual,14.02,2179,118.3,7,7.5,0.045190231,5
5.5,Manual,26.83,796,38.4,5,2.1,0.201196212,9
8.305,Manual,19.81,1086,68.05,5,4.09,0.183917594,7
5.75,Automatic,19.3,1968,141,5,10.75,0.028742316,7
5.75,Automatic,15.97,2993,258,7,41.5,0.044359528,7
5.8,Automatic,23.1,998,67.04,5,4.4,0.201196212,7
4.25,Manual,20.54,1598,103.6,5,6.25,0.052334275,8
4.25,Automatic,16.07,1995,181,5,10.5,0.044359528,10
5.75,Manual,20.77,1248,88.8,7,7.25,0.201196212,7
5.8,Manual,20,1399,68.05,5,3.2,0.049842166,8
5.75,Manual,16.47,1198,74,5,3.95,0.052334275,7
8.305,Automatic,16.77,2967,241.38,5,12.07,0.039209171,12
4.25,Manual,13.68,2393,147.8,7,18.6,0.068283768,4
5.5,Automatic,22.32,1582,126.3,5,5.7,0.183917594,8
3.75,Manual,17.92,1086,62.1,5,1.75,0.183917594,8
5.5,Automatic,16.55,1968,147.51,5,10.99,0.039209171,10
3.75,Automatic,16.55,1968,147.51,5,14.5,0.039209171,9
4.25,Manual,17,1896,105,5,3.11,0.028742316,12
8.305,Automatic,13.7,1997,153.86,5,13.96,0.101013457,6
8.305,Manual,22.32,1582,126.32,5,7.11,0.183917594,6
4.5,Manual,24.5,1498,98.6,7,6.9,0.101013457,7
8.305,Manual,18.6,1197,81.83,5,7.77,0.183917594,3
3.75,Manual,12.8,2494,102,8,5.5,0.068283768,10
5.8,Manual,18.6,1197,81.83,5,5.35,0.183917594,7
4.5,Manual,13.6,2523,63,7,4.5,0.045190231,10
4.25,Manual,20.34,1498,103.2,5,4.75,0.052334275,7
8.305,Automatic,16.36,2179,187.7,5,32.8,0.006645622,6
5.75,Manual,17.3,993,60,5,0.7,0.201196212,16
8.305,Automatic,13,2987,258,5,50.29,0.052832696,3
5.75,Manual,11.5,2982,171,7,10.99,0.068283768,11
8.305,Automatic,18.9,1197,82,5,5.57,0.183917594,6
4.25,Manual,25.4,1186,73.97,5,5.9,0.183917594,3
8.305,Manual,15.29,1591,121.3,5,9.43,0.183917594,5
6.85,Manual,20.36,1197,78.9,5,2.9,0.183917594,11
